ts,amin,pagi,gama,created_at
2024-03-04 13:00:15,6910987,12811739,2150000,2024-03-04T06:30:14Z
2024-03-04 14:00:15,6910987,12811739,2150000,2024-03-04T07:36:18Z
2024-03-04 15:00:16,6910987,12811739,2150000,2024-03-04T08:28:28Z
2024-03-04 16:00:15,6910987,12811739,2150000,2024-03-04T09:52:15Z
2024-03-04 17:00:15,6910987,12811739,2150000,2024-03-04T10:49:59Z
2024-03-04 18:00:15,6910987,12811739,2150000,2024-03-04T11:41:13Z
2024-03-04 19:00:15,6910987,12811739,2150000,2024-03-04T12:11:58Z
2024-03-04 20:00:15,6910987,12811739,2150000,2024-03-04T13:06:41Z
2024-03-04 21:00:15,6910987,12811739,2150000,2024-03-04T14:05:51Z
2024-03-04 22:00:15,6910987,12811739,2150000,2024-03-04T15:06:06Z
2024-03-04 23:00:16,6910987,12811739,2150000,2024-03-04T16:06:33Z
2024-03-05 00:00:15,6910987,12811739,2150000,2024-03-04T17:05:55Z
2024-03-05 01:00:15,6910987,12811739,2150000,2024-03-04T18:06:10Z
2024-03-05 01:00:15,6910987,12811739,2150000,2024-03-04T19:05:34Z
2024-03-05 03:00:15,6910987,12811739,2150000,2024-03-04T20:05:41Z
2024-03-05 04:00:15,6910987,12811739,2150000,2024-03-04T21:05:59Z
2024-03-05 04:00:15,6910987,12811739,2150000,2024-03-04T22:05:42Z
2024-03-05 04:00:15,6910987,12811739,2150000,2024-03-04T23:06:02Z
2024-03-05 04:00:15,6910987,12811739,2150000,2024-03-05T00:19:52Z
2024-03-05 08:00:15,6910987,12811739,2150000,2024-03-05T01:25:39Z
2024-03-05 09:00:15,6910904,12811605,2149975,2024-03-05T02:10:19Z
2024-03-05 10:00:15,6910904,12811605,2149975,2024-03-05T03:06:17Z
2024-03-05 11:00:16,6910904,12811605,2149975,2024-03-05T04:06:31Z
2024-03-05 12:00:15,6910848,12811454,2149966,2024-03-05T05:05:57Z
2024-03-05 13:00:16,6910848,12811454,2149966,2024-03-05T06:06:52Z
2024-03-05 14:00:15,6910848,12811454,2149966,2024-03-05T07:05:43Z
2024-03-05 15:00:15,6910848,12811454,2149966,2024-03-05T08:07:11Z
2024-03-05 16:00:15,6910848,12811454,2149966,2024-03-05T09:05:51Z
2024-03-05 17:00:15,6910848,12811454,2149966,2024-03-05T10:06:19Z
2024-03-05 18:00:15,6910848,12811454,2149966,2024-03-05T11:05:42Z
2024-03-05 19:00:15,6910848,12811454,2149966,2024-03-05T12:07:54Z
2024-03-05 20:00:16,6910848,12811454,2149966,2024-03-05T13:05:36Z
2024-03-05 21:00:15,6910848,12811454,2149966,2024-03-05T14:06:08Z
2024-03-05 22:00:15,6910848,12811454,2149966,2024-03-05T15:05:44Z
2024-03-05 23:00:15,6910770,12811347,2149947,2024-03-05T16:06:03Z
2024-03-06 00:00:15,6910770,12811347,2149947,2024-03-05T17:06:12Z
2024-03-06 01:00:16,6910661,12811247,2149923,2024-03-05T18:05:55Z
2024-03-06 01:00:16,6910661,12811247,2149923,2024-03-05T19:05:47Z
2024-03-06 01:00:16,6910661,12811247,2149923,2024-03-05T20:05:49Z
2024-03-06 01:00:16,6910661,12811247,2149923,2024-03-05T21:05:49Z
